lon lat time count friction misfit shape s1a s1p s2a s2p s3a s3p
138.0 35.5 2012.0 6021 0.75 29.685648 0.92675126 124.023254 4.5275116 20.520935 71.265945 215.50977 18.139038
139.0 35.5 2012.0 2438 0.8 43.21098 0.96159923 129.01099 8.849686 16.661102 67.7336 222.30557 20.259766
140.0 35.5 2012.0 5380 0.8 49.82773 0.5533346 290.18292 61.119263 180.17094 10.689575 84.77435 26.48413
141.0 35.5 2012.0 5170 0.8 42.51147 0.5717413 289.04303 60.313583 184.33685 8.234711 89.86755 28.300056
142.0 35.5 2012.0 324 0.5 46.9003 0.33595705 259.2527 49.764557 357.25308 6.7164307 92.8118 39.43878
134.0 36.5 2012.0 36 0.35 28.221964 0.74957323 108.80768 0.512825 204.121 84.47905 18.758331 5.4969254
135.0 36.5 2012.0 90 0.7 28.011969 0.8617784 103.127014 3.8291855 210.46675 77.34277 12.308655 12.045761
136.0 36.5 2012.0 539 0.75 30.25537 0.9212974 284.54953 3.8432312 14.684998 2.0155334 132.30432 85.658905
137.0 36.5 2012.0 4280 0.75 22.08893 0.9740844 121.6203 1.0688019 27.658295 74.88992 211.90813 15.070404
138.0 36.5 2012.0 5745 0.65 24.761032 0.9146706 124.71048 0.07778168 34.095917 82.78639 214.72034 7.213188
139.0 36.5 2012.0 3073 0.8 33.68594 0.9162537 309.16507 0.38163757 216.82498 80.734665 39.227264 9.257317
140.0 36.5 2012.0 25017 0.65 35.65528 0.8357798 249.34912 84.754425 341.54993 0.20200348 71.56845 5.241646
141.0 36.5 2012.0 24529 0.65 33.248215 0.85309166 253.65366 83.74701 349.4217 0.63090515 79.49045 6.22081
142.0 36.5 2012.0 636 0.7 51.134712 0.26884058 279.12122 61.623077 11.753235 1.4209518 102.51962 28.33477
136.0 37.5 2012.0 47 0.6 31.200104 0.7388838 299.0014 3.171669 208.71747 5.11071 60.70404 83.98065
137.0 37.5 2012.0 585 0.75 23.48014 0.93416625 131.36877 2.4258957 258.8954 86.02147 41.235107 3.151497
138.0 37.5 2012.0 1434 0.75 34.629707 0.92485714 312.39597 2.9016342 181.93271 85.53404 42.568085 3.391983
139.0 37.5 2012.0 4974 0.6 34.78508 0.5880385 299.73425 3.681778 29.781464 0.733696 131.03531 86.24562
140.0 37.5 2012.0 25322 0.4 58.148132 0.7712955 133.73364 83.72127 303.11673 6.172104 33.240875 1.1478806
141.0 37.5 2012.0 21610 0.4 40.345036 0.93030435 140.79913 86.79135 323.62042 3.2047653 233.61159 0.1576004
142.0 37.5 2012.0 360 0.55 54.10051 0.14461155 353.98477 47.89485 210.73447 35.90911 106.328766 18.96112
138.0 38.5 2012.0 43 0.55 63.65504 0.45576888 293.37143 0.74128723 23.447754 5.878311 196.2098 84.0748
139.0 38.5 2012.0 3272 0.35 23.626722 0.42430013 277.9841 2.0767746 8.033569 1.3644943 131.31805 87.514694
140.0 38.5 2012.0 5782 0.25 24.475193 0.40535524 94.50427 0.12890625 4.500061 1.8726425 188.44069 88.12288
141.0 38.5 2012.0 2643 0.2 26.197361 0.35116974 91.826904 2.2058945 1.7416382 2.2124023 226.69998 86.87506
142.0 38.5 2012.0 98 0.75 42.34963 0.8125825 193.29959 7.6244736 284.44864 8.519806 62.026764 78.528595
139.0 39.5 2012.0 143 0.6 31.946388 0.85068595 86.50314 2.0472107 176.67542 4.807976 333.5052 84.772415
140.0 39.5 2012.0 1168 0.6 40.118965 0.6429881 59.06662 1.5067673 328.95206 4.346939 168.14209 85.39839
141.0 39.5 2012.0 1320 0.65 47.462162 0.6626759 57.10327 1.0160446 326.9272 9.83091 152.94507 80.11568
142.0 39.5 2012.0 344 0.8 63.854446 0.8125382 72.085815 3.2400131 341.62863 8.023445 183.90247 81.339035
143.0 39.5 2012.0 49 0.7 26.224537 0.8903031 79.05908 11.057152 318.95355 68.71463 172.68903 17.95163
139.0 40.5 2012.0 50 0.65 40.946648 0.7858658 252.05756 3.1950073 159.25842 41.180832 345.69284 48.63965
140.0 40.5 2012.0 682 0.6 33.103233 0.7508592 53.74759 0.37728882 323.67654 10.661362 145.75089 79.33179
141.0 40.5 2012.0 872 0.7 44.399006 0.7375403 57.394196 1.5219879 326.85486 19.507736 151.68011 70.42813
142.0 40.5 2012.0 288 0.8 56.59991 0.9431006 79.09686 8.962151 348.71594 2.4137497 243.77707 80.7133
143.0 40.5 2012.0 48 0.75 24.006409 0.8620452 77.562775 12.988449 308.81647 69.769394 171.16467 15.236099
139.0 41.5 2012.0 26 0.8 63.815533 0.6106575 295.38 8.318764 34.75293 48.08185 198.15268 40.708725
140.0 41.5 2012.0 84 0.65 45.27131 0.45021945 104.3689 0.52775574 14.216034 16.155693 196.19003 73.835205
141.0 41.5 2012.0 71 0.4 35.91556 0.25499007 90.39902 5.50119 359.6761 7.463791 216.46574 80.70924
142.0 41.5 2012.0 27 0.35 38.087967 0.14606921 55.233337 1.6547852 145.33554 3.532837 300.17514 86.097855
139.0 42.5 2012.0 21 0.8 58.998627 0.7202208 306.40027 11.9505005 50.980377 49.94333 207.03981 37.540497
140.0 42.5 2012.0 49 0.8 60.595715 0.5970799 294.96286 8.645409 26.197205 8.064041 158.60193 78.13495
141.0 42.5 2012.0 37 0.55 35.22082 0.42592934 271.20197 6.7875214 1.3327942 1.0990219 100.48566 83.123245
142.0 42.5 2012.0 47 0.7 47.937717 0.7602559 276.7037 1.2797852 186.33044 16.257355 11.082275 73.689545
143.0 42.5 2012.0 66 0.35 49.75783 0.91412187 111.513 5.6534424 14.877747 49.412643 206.2818 40.023743
144.0 42.5 2012.0 29 0.45 29.844244 0.8210589 128.4567 9.024559 341.876 79.22626 219.38686 5.8359146
141.0 43.5 2012.0 32 0.5 43.416943 0.20172013 264.2537 3.1721573 173.88898 6.5523376 19.942139 82.71411
142.0 43.5 2012.0 53 0.65 45.22367 0.8757443 280.52612 1.9009323 189.99196 15.689743 17.257172 74.18959
143.0 43.5 2012.0 67 0.35 44.34417 0.89190406 116.67975 3.1138458 211.03593 54.389267 24.461517 35.43196
144.0 43.5 2012.0 38 0.5 28.740736 0.85196 128.37772 5.4536896 290.5679 84.27356 38.211456 1.7409134
141.0 44.5 2012.0 34 0.7 37.356606 0.45908922 274.6169 1.0388031 184.47324 7.8749084 12.083099 82.056015
142.0 44.5 2012.0 46 0.65 27.951103 0.60164684 277.58026 6.3349533 186.74565 7.474785 47.46765 80.17828
143.0 44.5 2012.0 25 0.75 32.23321 0.767829 290.32526 0.16195679 200.27531 17.135475 20.850525 72.86369
142.0 45.5 2012.0 21 0.35 28.420893 0.58899504 277.06577 19.896873 179.50122 19.987373 48.15988 61.161118
129.0 31.5 2013.0 64 0.8 47.866272 0.69086635 61.671722 31.329422 248.86346 58.469208 153.62555 3.2058182
130.0 31.5 2013.0 527 0.5 36.833103 0.26691383 57.326202 22.172913 234.60144 67.80441 326.93784 0.9528885
131.0 31.5 2013.0 769 0.75 39.200764 0.4525956 62.614838 11.953316 254.4931 77.79289 153.13177 2.4403229
132.0 31.5 2013.0 326 0.75 37.90612 0.7974838 75.241425 5.951271 327.0928 71.49606 167.11981 17.45494
133.0 31.5 2013.0 20 0.65 25.226965 0.44133663 111.950134 16.821442 19.291779 8.721855 262.9455 70.930664
129.0 32.5 2013.0 132 0.65 45.425915 0.49419662 71.82175 19.128128 258.01303 70.76785 162.48914 1.9233932
130.0 32.5 2013.0 1554 0.6 39.65019 0.26905787 75.51218 19.19645 262.33453 70.67674 166.25323 2.1274261
131.0 32.5 2013.0 2274 0.7 39.063717 0.37297603 78.3761 9.929344 278.58807 79.43332 169.0033 3.578003
132.0 32.5 2013.0 924 0.75 35.006668 0.6650158 84.801575 1.0666122 344.85712 83.846695 174.9148 6.0594482
133.0 32.5 2013.0 84 0.7 33.82438 0.8740055 86.3634 8.400391 180.9911 28.649529 341.59262 59.919632
129.0 33.5 2013.0 75 0.65 42.21234 0.48821422 76.1022 7.8885193 259.2848 82.09943 166.16223 0.4330902
130.0 33.5 2013.0 1192 0.6 34.710114 0.3476623 85.00375 3.8636017 290.51245 85.72052 175.12787 1.8373413
131.0 33.5 2013.0 1936 0.65 34.73641 0.45597103 86.43085 0.57749176 342.1664 87.65755 176.45374 2.2701569
132.0 33.5 2013.0 987 0.75 31.955238 0.69016415 267.9547 1.6495438 30.8956 86.96849 177.88141 2.5427399
133.0 33.5 2013.0 288 0.6 29.22944 0.9052544 91.66528 3.5647583 190.80115 68.576965 0.2881775 21.095291
134.0 33.5 2013.0 292 0.8 32.555378 0.9465847 91.63248 0.1530304 181.75264 38.137955 1.4375916 51.861603
135.0 33.5 2013.0 797 0.55 29.63204 0.8485864 97.29639 2.2095718 187.33554 1.0138931 301.96893 87.56859
136.0 33.5 2013.0 685 0.55 30.14925 0.8137748 96.22235 3.8834686 6.1686096 0.7917404 264.66394 86.03641
137.0 33.5 2013.0 66 0.8 35.38993 0.8255239 67.81116 8.562073 172.73529 59.689285 333.0572 28.831116
130.0 34.5 2013.0 163 0.8 31.804085 0.791893 262.3179 6.373047 156.67505 67.49936 354.83746 21.484024
131.0 34.5 2013.0 498 0.7 31.962015 0.8531912 266.04977 5.122368 155.7486 75.513504 357.2842 13.513573
132.0 34.5 2013.0 978 0.75 27.918844 0.8389525 275.4212 0.6320801 172.19385 87.23961 5.450836 2.6869278
133.0 34.5 2013.0 1094 0.7 26.113129 0.8156667 100.47803 2.001686 252.73438 87.73851 10.441254 1.0518799
134.0 34.5 2013.0 879 0.8 29.272411 0.93903285 99.0809 1.5849762 237.84488 87.8927 9.04248 1.3883209
135.0 34.5 2013.0 1700 0.55 27.24018 0.94165564 95.89026 1.9359131 5.7903137 2.9551773 219.07552 86.46625
136.0 34.5 2013.0 1980 0.6 28.43324 0.88292724 95.501465 2.929718 185.61339 2.1853027 312.28238 86.34392
137.0 34.5 2013.0 1403 0.8 35.14101 0.90495926 99.28641 11.223251 9.198181 0.4447174 276.9582 78.7677
138.0 34.5 2013.0 1279 0.8 39.862034 0.8581409 116.97006 14.552872 20.237915 24.302414 235.11148 61.171005
139.0 34.5 2013.0 846 0.8 38.879833 0.82899874 135.98572 18.11277 39.74283 18.389442 267.4473 63.709854
140.0 34.5 2013.0 304 0.7 38.085243 0.9417015 138.91077 25.760223 20.068542 44.99031 247.84155 33.912796
141.0 34.5 2013.0 45 0.8 69.49837 0.8163878 330.86407 13.068459 74.65961 45.77069 229.10165 41.28958
131.0 35.5 2013.0 75 0.8 25.049866 0.8252816 272.16068 6.2965927 173.5888 53.487564 6.7232666 35.788963
132.0 35.5 2013.0 609 0.75 24.90285 0.8132924 279.09036 0.45870972 182.36842 86.08708 9.1214905 3.8858643
133.0 35.5 2013.0 888 0.75 25.380547 0.76716286 102.14136 1.1643066 224.96432 87.85268 12.104706 1.8039703
134.0 35.5 2013.0 630 0.8 28.382263 0.87378395 101.565 1.7642365 346.35724 85.86359 191.68039 3.7401733
135.0 35.5 2013.0 1004 0.75 25.905962 0.9718061 95.05856 1.722786 3.7395325 37.428604 187.30646 52.517746
136.0 35.5 2013.0 1755 0.7 28.89365 0.90479136 96.60901 1.029953 186.63564 1.4797134 331.78082 88.1969
137.0 35.5 2013.0 3633 0.65 28.468061 0.96922106 112.39761 3.72966 20.242828 29.975815 208.81413 59.744873
138.0 35.5 2013.0 4174 0.7 29.530893 0.9232949 120.59619 4.7931824 17.282288 69.99216 212.2862 19.377342
139.0 35.5 2013.0 1959 0.8 39.85025 0.9911047 125.92392 9.001541 220.32509 25.846794 18.279968 62.40674
140.0 35.5 2013.0 3845 0.8 49.3071 0.5905656 300.36627 62.396393 181.66493 14.095749 85.482056 23.215126
141.0 35.5 2013.0 3665 0.8 40.76751 0.6271082 298.6438 60.964783 186.5369 11.799881 90.65903 26.114304
142.0 35.5 2013.0 203 0.45 42.645103 0.26331854 275.58344 55.928238 185.26805 0.21330261 95.12378 34.0709
134.0 36.5 2013.0 26 0.65 40.083504 0.77284193 290.8 2.8940048 193.99284 66.90135 22.023315 22.895584
135.0 36.5 2013.0 88 0.55 31.500374 0.89270955 274.6833 1.974884 182.62837 46.12018 6.57901 43.81172
136.0 36.5 2013.0 514 0.65 32.320763 0.89257544 283.73767 2.8784409 14.32785 11.577423 179.98181 78.060455
137.0 36.5 2013.0 2573 0.75 22.690987 0.97240096 116.73389 0.22033691 26.169678 68.667465 206.81996 21.331253
138.0 36.5 2013.0 3668 0.7 26.083893 0.9205624 301.03693 0.63064575 35.60614 82.13306 210.95006 7.841278
139.0 36.5 2013.0 3323 0.8 31.448965 0.921539 129.3009 0.724411 15.781555 88.185104 219.32199 1.6638641
140.0 36.5 2013.0 14305 0.75 43.128338 0.703634 277.58575 83.074646 155.00073 3.7425766 64.618805 5.818619
141.0 36.5 2013.0 12886 0.75 36.023144 0.7827144 269.44772 81.26286 167.76251 1.7828445 77.494354 8.550522
142.0 36.5 2013.0 359 0.7 44.61294 0.32537004 296.30182 60.772873 194.85631 6.3353424 101.41452 28.401047
136.0 37.5 2013.0 61 0.6 28.665407 0.7795615 301.92822 0.5187912 211.91617 1.3326035 53.195007 88.56999
137.0 37.5 2013.0 288 0.55 34.469513 0.79172444 112.62912 1.4582901 22.172363 17.388062 207.27362 72.54697
138.0 37.5 2013.0 805 0.8 42.16776 0.8941752 306.1105 5.5907593 36.175446 0.663208 132.91873 84.36977
139.0 37.5 2013.0 3479 0.65 36.647167 0.76630193 128.69836 3.670372 220.16937 21.81047 29.631165 67.85124
140.0 37.5 2013.0 13037 0.5 60.429794 0.52053136 140.10052 76.45694 316.36554 13.51532 46.569824 0.8498535
141.0 37.5 2013.0 10323 0.5 43.46091 0.84487474 174.7323 86.27489 332.42227 3.4469604 62.507263 1.4107132
142.0 37.5 2013.0 177 0.65 50.655952 0.23613739 303.2263 65.8763 197.97336 6.719162 105.099335 23.054237
138.0 38.5 2013.0 36 0.6 61.034065 0.24765956 312.02502 3.3544312 42.041443 0.27986908 136.80536 86.63388
139.0 38.5 2013.0 1309 0.2 24.428318 0.32800463 105.46283 1.386528 15.462799 0.0015716553 285.39746 88.613495
140.0 38.5 2013.0 2703 0.2 25.72671 0.36635605 97.458984 1.5110092 7.4380493 0.79299927 249.75519 88.293365
141.0 38.5 2013.0 1506 0.2 29.564863 0.3751803 90.09656 1.7250824 0.012573242 2.786377 211.82304 86.72212
142.0 38.5 2013.0 76 0.7 45.328297 0.92115444 193.68625 5.9404755 290.58002 49.07762 98.62338 40.301376
139.0 39.5 2013.0 68 0.7 33.80512 0.632184 80.87891 1.5880127 170.96198 2.9942703 322.97333 86.609955
140.0 39.5 2013.0 905 0.5 36.182953 0.50955665 55.91217 1.4080582 325.89792 0.58006287 213.51355 88.4771
141.0 39.5 2013.0 1141 0.6 47.17158 0.586054 55.902863 1.0767899 325.86267 2.1366806 172.63287 87.60713
142.0 39.5 2013.0 342 0.8 76.4069 0.8614209 66.60886 2.184082 158.42932 39.793167 333.9925 50.12224
143.0 39.5 2013.0 38 0.75 30.199007 0.77626747 79.3642 7.944977 331.01587 66.09013 172.66113 22.39569
139.0 40.5 2013.0 53 0.75 33.78573 0.68183947 75.27399 1.8666 165.74548 14.171135 337.9276 75.701324
140.0 40.5 2013.0 547 0.55 30.95525 0.6317027 54.56967 1.4957275 324.54398 0.98389435 201.21811 88.20953
141.0 40.5 2013.0 748 0.7 46.940086 0.7154936 58.39215 0.99858093 328.20975 10.351051 153.84167 79.59982
142.0 40.5 2013.0 292 0.8 66.63663 0.8981758 77.00699 4.135353 182.13664 74.51663 345.90512 14.894157
143.0 40.5 2013.0 38 0.7 30.684332 0.78409725 79.49536 11.285652 330.5335 58.444046 175.85577 29.036186
139.0 41.5 2013.0 24 0.75 53.548298 0.39191392 300.74008 4.583809 33.827606 33.89348 203.98735 55.71234
140.0 41.5 2013.0 97 0.55 35.715935 0.43295076 94.884 6.1212845 3.7871094 10.120773 215.58868 78.13849
141.0 41.5 2013.0 86 0.4 31.735136 0.34025162 82.937744 5.8957596 352.40808 5.115471 221.71378 82.1824
142.0 41.5 2013.0 20 0.5 38.27011 0.36470497 217.51445 3.0746994 127.46265 0.9641571 20.071075 86.77734
140.0 42.5 2013.0 48 0.8 46.22588 0.44784242 286.53424 5.653572 17.69278 11.543556 170.89844 77.11192
141.0 42.5 2013.0 39 0.75 31.083296 0.48466775 273.23553 2.18042 183.19054 1.1818161 64.75052 87.51965
142.0 42.5 2013.0 32 0.6 45.90205 0.52044874 109.58795 2.60775 199.67659 1.9449997 326.35406 86.74597
143.0 42.5 2013.0 75 0.25 33.31715 0.64708847 124.70068 2.7080612 34.354004 7.2896957 234.95117 82.21838
144.0 42.5 2013.0 53 0.6 18.422218 0.7802513 307.08582 2.5734558 216.41211 14.660843 46.81418 75.10498
141.0 43.5 2013.0 29 0.75 39.02678 0.44947407 101.02985 1.1905746 191.14885 5.7054825 359.28412 84.17081
142.0 43.5 2013.0 44 0.6 38.86955 0.7354548 102.47229 0.2627716 12.42337 10.549683 193.883 79.44696
143.0 43.5 2013.0 81 0.45 26.868559 0.86872566 123.452515 0.71338654 213.54272 7.206337 27.829163 82.75806
144.0 43.5 2013.0 64 0.55 19.584988 0.8037135 307.6403 1.8460541 217.62732 0.4025116 115.33139 88.110504
141.0 44.5 2013.0 33 0.7 41.73718 0.49044836 266.7229 7.4952164 175.48657 9.3134 34.975983 78.003006
142.0 44.5 2013.0 48 0.5 30.552595 0.5431226 277.78387 14.843933 185.69978 7.8129807 68.77731 73.14084
143.0 44.5 2013.0 25 0.6 27.567225 0.7854527 287.51447 10.926537 17.737793 1.1566315 113.70581 79.010895
142.0 45.5 2013.0 25 0.45 39.158493 0.54497755 278.0224 23.411827 182.78859 11.896942 67.89963 63.408035
129.0 31.5 2014.0 68 0.6 52.79353 0.4038102 67.585144 20.273293 246.2624 69.721725 337.42633 0.4300003
130.0 31.5 2014.0 409 0.55 37.598827 0.31020695 54.691895 12.917984 226.79683 76.962585 324.2948 1.7307205
131.0 31.5 2014.0 540 0.8 41.50586 0.5349307 60.750366 9.990662 259.9234 79.435455 151.34998 3.3996735
132.0 31.5 2014.0 260 0.8 44.77304 0.89210397 83.08829 3.7993546 344.9477 64.874435 174.84644 24.796776
133.0 31.5 2014.0 61 0.6 31.56732 0.432408 122.01221 14.113533 29.026428 11.704041 260.75473 71.506805
129.0 32.5 2014.0 126 0.65 48.168056 0.45091453 73.27121 6.354164 279.66983 82.91322 163.61957 3.125084
130.0 32.5 2014.0 1307 0.65 40.928116 0.27064767 75.17493 9.65213 262.40582 80.27196 165.37927 1.2014084
131.0 32.5 2014.0 1928 0.7 38.405865 0.38034415 78.422 1.9342117 309.1351 86.94711 168.50177 2.3611145
132.0 32.5 2014.0 860 0.75 34.70242 0.6804795 264.79755 1.057663 12.93866 86.60666 174.73792 3.2239685
133.0 32.5 2014.0 129 0.75 37.707924 0.77529144 91.94272 10.488274 0.81033325 6.0933304 241.12592 77.8353
134.0 32.5 2014.0 28 0.55 32.525024 0.57817906 81.64099 0.9048004 351.46854 10.791718 176.37628 79.169495
129.0 33.5 2014.0 66 0.8 45.87321 0.67625993 258.9403 7.7936554 81.16614 82.20053 348.98126 0.2991867
130.0 33.5 2014.0 1076 0.6 36.175777 0.3558224 264.3595 2.0549622 59.501343 87.7354 174.32532 0.951149
131.0 33.5 2014.0 1819 0.65 33.609936 0.45737705 265.3592 4.0459824 69.82565 85.80113 175.2799 1.1207199
132.0 33.5 2014.0 972 0.7 30.491484 0.6728717 266.18207 3.9049835 59.583893 85.63452 176.04901 1.9485092
133.0 33.5 2014.0 327 0.65 31.70197 0.94331723 88.97189 0.4670105 184.23842 84.92529 358.9306 5.053093
134.0 33.5 2014.0 358 0.5 32.014526 0.95309156 93.09088 1.1695862 183.82188 32.001022 1.2205505 57.972427
135.0 33.5 2014.0 838 0.6 30.287077 0.84984106 97.53049 2.0263367 7.4557495 2.1114426 231.31538 87.07289
136.0 33.5 2014.0 714 0.6 31.63586 0.82566416 97.05252 4.1013107 6.8619995 2.6552048 244.02498 85.111755
137.0 33.5 2014.0 75 0.8 34.414577 0.88004464 80.16791 10.456764 175.91321 28.475906 332.03973 59.325195
130.0 34.5 2014.0 170 0.75 35.82371 0.74652344 264.76813 4.9115524 159.3302 72.10881 356.28864 17.159843
131.0 34.5 2014.0 484 0.8 31.541763 0.8490212 266.37292 6.113022 147.12445 77.63646 357.53302 10.7050705
132.0 34.5 2014.0 998 0.75 27.868933 0.86162096 275.5657 2.1160278 174.39294 79.20418 5.9611816 10.581528
133.0 34.5 2014.0 1178 0.8 28.240799 0.8531147 280.4658 0.0012588501 190.45338 84.18509 10.465912 5.814911
134.0 34.5 2014.0 956 0.8 30.950462 0.92721754 99.846985 2.3873062 358.36078 78.17526 190.33621 11.574387
135.0 34.5 2014.0 1870 0.65 27.681362 0.952186 96.17963 2.655838 5.929657 5.373543 212.38066 84.00249
136.0 34.5 2014.0 2097 0.6 29.067509 0.8932835 95.241486 2.4830093 185.31802 1.7641449 310.67737 86.9534
137.0 34.5 2014.0 1261 0.8 32.34951 0.8677078 99.96121 7.105797 191.36981 11.155273 338.06702 76.724396
138.0 34.5 2014.0 979 0.8 41.35268 0.9393155 117.69653 11.848442 27.222717 2.2573853 286.5977 77.93227
139.0 34.5 2014.0 651 0.8 45.658733 0.91377443 137.4992 19.029068 36.745026 28.41433 256.73553 54.771973
140.0 34.5 2014.0 302 0.8 44.822117 0.9891677 140.61938 24.098396 260.28918 47.898697 34.307953 32.12525
141.0 34.5 2014.0 60 0.8 60.100376 0.82576615 145.78128 1.875946 235.96323 5.537506 37.13315 84.15149
131.0 35.5 2014.0 66 0.8 26.961899 0.8151265 267.4523 10.727188 166.14154 45.993515 7.279236 42.016235
132.0 35.5 2014.0 636 0.8 26.509817 0.82659656 279.11246 2.3236542 180.86526 74.20474 9.762238 15.61451
133.0 35.5 2014.0 927 0.8 26.737497 0.80285436 282.38107 0.66509247 186.16788 83.87778 12.451996 6.0856857
134.0 35.5 2014.0 658 0.8 29.80639 0.857833 102.62631 2.6068802 359.82904 78.384476 193.14813 11.311211
135.0 35.5 2014.0 1131 0.8 26.705345 0.97236186 95.423706 2.4646912 3.0979004 43.313873 188.03075 46.579987
136.0 35.5 2014.0 1853 0.6 28.483208 0.9315241 95.2681 0.8294678 185.29771 2.0449448 343.20084 87.793076
137.0 35.5 2014.0 3480 0.65 28.159214 0.98087776 113.43469 1.4867401 23.201904 8.897507 212.8418 80.97713
138.0 35.5 2014.0 3697 0.7 28.876993 0.9406376 120.16281 3.5089188 8.698151 80.48723 210.70865 8.830772
139.0 35.5 2014.0 1587 0.8 42.190666 0.9704446 125.04776 9.121307 225.95082 49.674225 27.614807 38.859726
140.0 35.5 2014.0 1682 0.55 63.55404 0.33693093 305.3552 68.00299 172.67877 15.31395 78.35242 15.402306
141.0 35.5 2014.0 1487 0.8 45.90228 0.5599524 302.65927 63.24559 183.30028 13.883476 87.45636 22.388664
142.0 35.5 2014.0 148 0.45 39.583824 0.30989116 281.4954 54.403976 187.86992 2.591713 96.021545 35.472153
134.0 36.5 2014.0 32 0.75 33.275127 0.74980277 290.8125 4.825287 187.3243 70.10364 22.502197 19.254211
135.0 36.5 2014.0 80 0.75 30.685476 0.9454927 277.7424 3.1178055 185.92169 30.254616 13.0590515 59.55101
136.0 36.5 2014.0 538 0.8 30.185997 0.94205374 280.06616 2.4103622 10.29303 5.373802 165.9961 84.10747
137.0 36.5 2014.0 3070 0.75 27.10286 0.96317464 117.09329 1.3246765 14.231567 84.06918 207.22742 5.7799225
138.0 36.5 2014.0 3871 0.8 28.360275 0.9392333 120.46698 1.3525467 8.844208 86.33386 210.54753 3.4068832
139.0 36.5 2014.0 3132 0.8 30.942215 0.93669796 128.40546 1.3936539 242.7698 86.625 38.330658 3.073227
140.0 36.5 2014.0 8301 0.6 49.39236 0.5035746 253.6164 85.54381 147.51715 1.2380142 57.4245 4.280121
141.0 36.5 2014.0 6660 0.7 36.374977 0.73107064 250.97238 82.62955 343.43744 0.3187561 73.47864 7.3634644
142.0 36.5 2014.0 204 0.7 34.26023 0.41987622 291.08374 63.26686 192.69557 4.2022476 100.61008 26.34832
136.0 37.5 2014.0 74 0.7 35.9649 0.72639537 295.1958 2.85215 204.5743 12.282616 38.053345 77.38045
137.0 37.5 2014.0 779 0.8 37.41822 0.9209597 114.17352 6.872284 23.42984 6.14682 251.97713 80.75993
138.0 37.5 2014.0 1164 0.8 40.55896 0.9547845 119.99011 2.3517227 210.39703 9.810677 16.65213 79.905914
139.0 37.5 2014.0 2743 0.8 31.922482 0.9056708 309.97534 0.47481537 40.220154 27.27494 219.05452 62.720215
140.0 37.5 2014.0 7767 0.4 56.967037 0.2980292 151.50659 77.31712 319.12097 12.396919 49.700836 2.6362076
141.0 37.5 2014.0 5576 0.65 39.13654 0.7596434 198.68515 83.613144 335.58655 4.672554 65.94229 4.34449
142.0 37.5 2014.0 88 0.6 42.541477 0.2395626 233.88298 67.81607 7.504883 15.712112 101.90515 15.255302
139.0 38.5 2014.0 588 0.25 28.254166 0.38932878 111.6456 1.1129761 201.67311 1.4145737 343.4629 88.19983
140.0 38.5 2014.0 1261 0.2 29.59629 0.33478808 102.144104 1.2895966 192.15 0.26122284 293.5992 88.684326
141.0 38.5 2014.0 775 0.2 35.44603 0.267198 85.549805 1.2982864 355.5032 2.0554123 207.8082 87.56851
142.0 38.5 2014.0 83 0.8 41.86372 0.9849809 196.91808 5.1982117 290.66956 35.72341 99.78232 53.781876
139.0 39.5 2014.0 65 0.65 28.184021 0.617807 84.58261 0.3720703 174.60278 3.1026154 347.751 86.87512
140.0 39.5 2014.0 789 0.4 39.279408 0.4201627 243.93227 0.5849457 153.93207 0.01915741 62.056244 89.41481
141.0 39.5 2014.0 989 0.6 47.76135 0.52108246 56.915405 0.70295715 326.90042 1.220604 176.84735 88.59125
142.0 39.5 2014.0 287 0.8 64.29861 0.8255773 51.812347 5.100128 144.1029 24.123192 310.6363 65.27545
143.0 39.5 2014.0 22 0.8 26.776247 0.844071 79.586334 3.174202 332.1287 79.5267 170.1449 9.970322
139.0 40.5 2014.0 60 0.65 32.252087 0.7145504 87.94287 2.321663 178.10303 3.9444351 327.52924 85.42117
140.0 40.5 2014.0 456 0.6 39.29478 0.59560335 235.7306 1.8009872 145.67273 1.8391113 10.101837 87.425415
141.0 40.5 2014.0 613 0.75 49.764515 0.70947176 234.38162 1.1049118 144.35406 1.4266663 2.125702 88.19537
142.0 40.5 2014.0 239 0.75 69.50522 0.86032236 65.07785 4.8919907 157.72815 28.38044 326.14948 61.12416
143.0 40.5 2014.0 22 0.8 26.776247 0.844071 79.586334 3.174202 332.1287 79.5267 170.1449 9.970322
139.0 41.5 2014.0 35 0.8 54.40173 0.67480993 103.70526 8.276421 11.716003 13.421608 224.52489 74.149536
140.0 41.5 2014.0 106 0.5 40.365944 0.32428294 94.36142 5.3748245 3.795288 5.9952393 225.96547 81.93495
141.0 41.5 2014.0 83 0.4 35.14194 0.16679165 89.64639 3.956337 359.134 7.367447 207.67377 81.627014
142.0 41.5 2014.0 24 0.2 47.512455 0.25775385 259.654 9.533936 350.73032 6.381706 114.05884 78.494
139.0 42.5 2014.0 29 0.8 50.535526 0.6420334 259.12482 0.84775543 169.0639 4.107765 0.76464844 85.80539
140.0 42.5 2014.0 57 0.8 41.33004 0.5393209 263.17566 0.8811798 173.12823 3.0782166 9.133179 86.79794
141.0 42.5 2014.0 51 0.6 29.889555 0.5726317 276.90576 3.5616302 186.85236 0.85808563 83.325165 86.33621
142.0 42.5 2014.0 42 0.75 36.10894 0.69317216 278.21997 11.0802765 187.8411 1.9339981 88.069 78.74797
143.0 42.5 2014.0 67 0.55 27.218855 0.5520175 296.26984 3.7452927 205.67528 9.007591 48.620667 80.23279
